City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
121,berezovyy,51.6667,135.7,251.39,90,28,2.11,RU,1736446334
122,ganshui,28.7422,106.7111,280.93,83,100,1.69,CN,1736446437
123,sittwe,20.15,92.9,291.94,67,0,3.59,MM,1736446438
124,wailua homesteads,22.0669,-159.378,293.59,95,100,3.6,US,1736446441
125,tinogasta,-28.0632,-67.5649,301.61,41,1,5.52,AR,1736446442
126,san juan de miraflores,-12.1629,-76.9635,294.44,77,97,3.35,PE,1736446443
127,east liverpool,40.6187,-80.5773,270.66,57,12,4.48,US,1736446444
128,soio,-6.1349,12.3689,299.16,82,100,3.36,AO,1736446445
129,carbonear,47.7332,-53.2148,274.95,83,67,7.99,CA,1736446446
130,vorgashor,67.5833,63.95,258.11,86,100,6.89,RU,1736446448
131,jamestown,42.097,-79.2353,266.49,73,75,8.75,US,1736446449
132,reggane,26.7158,0.1714,292.16,13,8,3.51,DZ,1736446450
133,udachny,66.4167,112.4,252.48,100,100,1.5,RU,1736446451
134,annau,37.8876,58.516,273.87,86,100,2.06,TM,1736446452
135,east london,-33.0153,27.9116,296.67,83,0,1.03,ZA,1736446454
136,enewetak,11.3474,162.3373,300.29,82,19,11.11,MH,1736446455
137,lihue,21.9789,-159.3672,293.92,100,100,3.6,US,1736446263
138,hiranagar,32.45,75.2667,284.58,32,0,1.39,IN,1736446457
139,ilulissat,69.2167,-51.1,261.16,67,40,8.75,GL,1736446458
140,jalqani,12.4486,34.2186,301.57,22,6,3.51,SD,1736446460
141,koulamoutou,-1.1303,12.4736,296.12,95,65,0.42,GA,1736446462
142,cartagena,10.3997,-75.5144,306.94,59,20,2.57,CO,1736446301
143,isafjordur,66.0755,-23.124,274.17,60,75,7.2,IS,1736446464
144,kapuskasing,49.4169,-82.4331,260.15,66,20,2.06,CA,1736446465
145,timimoun,29.2639,0.231,289.36,31,0,0.0,DZ,1736446466
146,waingapu,-9.6567,120.2641,299.9,86,100,1.28,ID,1736446467
147,tolanaro,-25.0319,46.9987,301.19,78,40,8.23,MG,1736446470
148,san fernando de apure,7.8878,-67.4724,308.73,31,16,3.42,VE,1736446471
149,yeonil,35.9942,129.345,263.13,38,0,4.98,KR,1736446472
150,calama,-22.4667,-68.9333,297.42,19,0,10.8,CL,1736446439
151,kalisz,51.7611,18.091,279.31,87,26,7.08,PL,1736446474
152,barinitas,8.7622,-70.4111,304.23,37,100,1.9,VE,1736446475
153,vernon,50.2581,-119.2691,274.78,83,95,2.06,CA,1736446301
154,tutoia,-2.7619,-42.2744,302.36,69,52,6.34,BR,1736446477
155,port blair,11.6667,92.75,300.17,83,100,2.06,IN,1736446479
156,kingston,17.997,-76.7936,303.68,62,20,4.12,JM,1736446393
157,liperi,62.5333,29.3667,261.41,92,100,1.54,FI,1736446481
158,keflavik,64.0049,-22.5624,273.39,74,75,5.14,IS,1736446482
159,west island,-12.1568,96.8225,299.14,94,100,4.12,CC,1736446483
160,jijiga,9.35,42.8,291.02,55,32,3.07,ET,1736446484
161,petropavlovsk-kamchatsky,53.0452,158.6483,258.48,61,0,3.0,RU,1736446486
162,kailua-kona,19.6406,-155.9956,296.26,75,0,0.45,US,1736446487
163,thompson,55.7435,-97.8558,261.24,72,75,5.14,CA,1736446488
164,sisimiut,66.9395,-53.6735,258.96,75,50,5.52,GL,1736446489
165,vyazemskiy,47.5378,134.7525,255.69,98,100,1.61,RU,1736446491
166,swan hill,-35.3378,143.5544,296.03,45,80,2.09,AU,1736446492
167,bilibino,68.0546,166.4372,243.5,98,100,0.99,RU,1736446493
168,vadso,70.0744,29.7487,267.24,79,75,4.63,NO,1736446494
169,tazacorte,28.629,-17.9293,294.9,73,20,2.57,ES,1736446495
170,margate,51.3813,1.3862,274.19,80,9,8.39,GB,1736446398
171,lebu,-37.6167,-73.65,290.69,72,1,7.65,CL,1736446497
172,chui,-33.6971,-53.4616,300.01,45,34,6.29,UY,1736446499
173,ta`u,-14.2336,-169.5144,301.07,79,100,11.06,AS,1736446500
174,belyy yar,53.6039,91.3903,258.09,100,100,0.0,RU,1736446502
175,bayanhongor,46.7167,100.1167,249.64,86,100,1.07,MN,1736446503
176,khlevnoye,52.1951,39.0932,275.18,85,100,2.01,RU,1736446504
177,champerico,14.3,-91.9167,301.93,68,54,4.09,GT,1736446505
178,chehalis,46.662,-122.964,280.06,99,75,1.54,US,1736446506
179,yuzhno-kurilsk,44.0306,145.8556,270.54,78,53,2.99,RU,1736446507
180,abou el hassan,36.4166,1.1962,288.84,82,87,3.45,DZ,1736446509
181,val-d'or,48.1002,-77.7828,260.12,88,100,4.54,CA,1736446396
182,mount pearl,47.5166,-52.7813,275.45,78,75,9.77,CA,1736446511
183,green river,41.5286,-109.4662,263.68,81,37,2.8,US,1736446512
184,portland,45.5234,-122.6762,280.94,74,22,5.36,US,1736445913
185,chonchi,-42.6128,-73.8092,291.69,38,79,1.18,CL,1736446515
186,toliara,-23.35,43.6667,301.71,75,82,3.91,MG,1736446517
187,sao felix do xingu,-6.6447,-51.995,299.69,91,90,1.21,BR,1736446518
188,kakamega,0.2842,34.7523,292.29,66,66,2.88,KE,1736446519
189,brigantine,39.4101,-74.3646,273.18,51,0,14.92,US,1736446520
190,zouerate,22.7187,-12.4521,294.64,10,4,5.51,MR,1736446521
191,foumban,5.7291,10.9001,296.42,23,25,0.12,CM,1736446522
192,beira,-19.8436,34.8389,300.2,65,20,0.0,MZ,1736446525
193,hadibu,12.65,54.0333,296.14,70,7,5.66,YE,1736446527
194,ribas do rio pardo,-20.4431,-53.7592,310.63,22,15,3.58,BR,1736446528
195,magadan,59.5667,150.8,254.36,85,6,3.45,RU,1736446529
196,moroto,2.5345,34.6666,297.37,40,70,4.6,UG,1736446530
197,bol'shoye kozino,56.4045,43.7147,273.14,80,75,2.0,RU,1736446532
198,kumylzhenskaya,49.8809,42.5898,275.83,95,47,3.18,RU,1736446533
199,antofagasta,-23.65,-70.4,295.75,73,6,4.61,CL,1736446348
200,thunder bay,48.4001,-89.3168,271.14,64,100,6.17,CA,1736446539
201,porto novo,6.4965,2.6036,302.05,72,35,3.76,BJ,1736446322
202,sanandaj,35.3144,46.9923,275.16,65,0,0.0,IR,1736446541
203,hami,42.8,93.45,267.17,65,100,1.81,CN,1736446542
204,puerto rico,-26.796,-55.024,311.97,17,0,1.3,AR,1736446543
205,dudinka,69.4058,86.1778,240.88,100,64,0.64,RU,1736446300
206,pokhara,28.2333,83.9833,282.02,65,0,1.46,NP,1736446545
207,cukurca,37.2481,43.6136,277.1,42,0,2.85,TR,1736446546
208,lyantor,61.6195,72.1555,257.46,92,89,9.79,RU,1736446548
209,kone,-21.0595,164.8658,294.71,86,69,1.97,NC,1736446549
210,horta,38.5333,-28.6333,292.05,90,75,10.29,PT,1736446550
211,island harbour,50.724,-1.2758,277.6,83,21,2.24,GB,1736446551
212,howrah,22.5892,88.3103,289.15,77,4,1.54,IN,1736446552
213,vila franca do campo,37.7167,-25.4333,291.38,95,82,6.2,PT,1736446553
214,yreka,41.7354,-122.6345,281.2,60,20,0.0,US,1736446554
215,sainte-marie,-20.8968,55.5496,299.29,73,0,5.14,RE,1736446556
216,novoagansk,61.9449,76.6625,251.56,100,85,3.97,RU,1736446557
217,pedro juan caballero,-22.5472,-55.7333,307.13,27,40,4.12,PY,1736446558
218,colchani,-20.3,-66.9333,289.51,39,65,0.9,BO,1736446559
219,puerto armuelles,8.2833,-82.8667,298.76,81,99,0.45,PA,1736446560
220,kourou,5.1552,-52.6478,301.85,58,71,3.5,GF,1736446561
221,khawr fakkan,25.3313,56.342,294.18,68,26,3.73,AE,1736446562
222,charleston,32.7766,-79.9309,279.27,34,0,6.69,US,1736446427
223,caohe,30.2297,115.4335,274.29,32,45,0.24,CN,1736446565
224,kristiansund,63.1115,7.732,269.51,80,0,1.54,NO,1736446566
225,sandnessjoen,66.0217,12.6316,270.21,86,75,3.6,NO,1736446567
226,spring creek,40.7266,-115.5859,273.98,75,5,1.79,US,1736446568
227,shira,54.4911,89.9531,259.42,82,100,2.8,RU,1736446569
228,tabou,4.423,-7.3528,300.86,74,86,4.3,CI,1736446570
229,minas de marcona,-15.2119,-75.1103,295.98,48,33,6.83,PE,1736446571
230,selfoss,63.9331,-20.9971,261.16,83,45,2.94,IS,1736446572
231,okhotsk,59.3833,143.3,252.51,78,1,5.08,RU,1736446574
232,saldanha,-33.0117,17.9442,293.04,84,4,3.12,ZA,1736446575
233,hithadhoo,-0.6,73.0833,301.12,72,92,1.92,MV,1736446576
234,molchanovo,57.5817,83.7692,248.69,100,72,1.4,RU,1736446577
235,skvyra,49.7318,29.6657,278.01,89,66,4.68,UA,1736446578
236,meersburg,47.6942,9.2711,279.92,86,100,4.12,DE,1736446579
237,ilebo,-4.3167,20.5833,298.11,79,96,0.66,CD,1736446580
238,avarua,-21.2078,-159.775,300.18,83,100,10.29,CK,1736446514
239,olyokminsk,60.3736,120.4264,241.73,97,61,1.21,RU,1736446583
240,sernur,56.9333,49.1536,271.0,88,100,5.73,RU,1736446584
241,kuanda,56.3161,116.0806,241.85,96,10,0.52,RU,1736446585
242,mudbidri,13.0833,74.9833,297.94,73,44,0.0,IN,1736446586
243,diok'nisi,41.6293,42.3917,276.99,80,29,1.89,GE,1736446589
244,sitka,57.0531,-135.33,282.09,87,100,5.66,US,1736446590
245,camapua,-19.5314,-54.0439,305.65,45,26,1.84,BR,1736446591
246,copiapo,-27.3667,-70.3333,301.37,31,0,5.87,CL,1736446592
247,polyarnyy,69.1989,33.4478,269.8,73,100,3.39,RU,1736446593
248,tokmok,42.8417,75.3016,272.91,49,2,3.53,KG,1736446594
249,dwarka,22.2394,68.9678,294.41,54,19,3.25,IN,1736446596
250,tebingtinggi,3.3285,99.1625,296.11,95,64,1.47,ID,1736446597
251,cadale,2.7603,46.3222,298.25,79,44,9.22,SO,1736446598
252,suva,-18.1416,178.4415,296.86,94,75,0.51,FJ,1736446599
253,akjoujt,19.6969,-14.4164,301.75,9,0,4.32,MR,1736446600
254,sao tome,0.3365,6.7273,300.21,82,56,2.13,ST,1736446601
255,kodinsk,58.6881,99.1844,256.46,99,100,1.84,RU,1736446603
256,kings mountain,35.2451,-81.3412,275.73,30,0,5.14,US,1736446604
257,machico,32.7,-16.7667,294.26,84,20,3.6,PT,1736446605
258,saint-denis,48.9167,2.3333,277.12,87,0,4.12,FR,1736446606
259,kyzyl,51.7,94.45,253.93,99,100,0.96,RU,1736446607
260,beipiao,41.7919,120.7792,261.81,48,6,1.5,CN,1736446608
261,cidreira,-30.1811,-50.2056,296.79,65,72,6.84,BR,1736446610
262,antsiranana,-12.2787,49.2917,298.42,89,86,2.95,MG,1736446611
263,westport,41.1415,-73.3579,275.46,50,0,8.75,US,1736446413
264,sinabang,2.4803,96.3801,299.47,83,100,2.37,ID,1736446613
265,tromso,69.6496,18.957,262.16,79,0,0.0,NO,1736446545
266,fuerte olimpo,-21.0415,-57.8738,315.03,15,0,2.59,PY,1736446615
267,soledade,-28.8183,-52.5103,298.25,54,41,3.81,BR,1736446422
268,sakaiminato,35.55,133.2333,272.14,80,75,6.17,JP,1736446618
269,vrutky,49.1133,18.9171,282.62,52,100,0.45,SK,1736446619
270,ola,59.5833,151.2833,253.32,83,4,4.05,RU,1736446620
271,tralee,52.2704,-9.7026,272.29,100,0,1.54,IE,1736446621
272,katsuura,35.1333,140.3,277.68,52,62,7.81,JP,1736446622
273,haimen,23.1935,116.6142,285.45,70,3,8.64,CN,1736446445
274,brokopondo,4.75,-55.1667,302.66,48,39,0.48,SR,1736446624
275,ghanzi,-21.5667,21.7833,299.78,35,83,3.29,BW,1736446625
276,tanda,26.55,82.65,284.33,58,1,0.47,IN,1736446627
277,saint croix,17.7397,-64.7388,300.9,69,40,3.09,VI,1736446629
278,trenggalek,-8.05,111.7167,297.49,97,100,0.88,ID,1736446343
279,skeldon,5.8833,-57.1333,302.18,55,9,4.3,GY,1736446633
280,muynoq,43.7683,59.0214,270.58,38,0,4.17,UZ,1736446634
281,susuman,62.7833,148.1667,240.0,99,98,0.37,RU,1736446635
282,happy valley-goose bay,53.3168,-60.3315,275.32,80,100,9.26,CA,1736446636
283,klimovo,52.3805,32.1923,275.34,85,100,7.33,RU,1736446637
284,alotau,-10.3069,150.4462,297.21,98,92,1.52,PG,1736446639
285,pasni,25.2631,63.471,294.55,53,0,3.42,PK,1736446503
286,mejit,10.2753,170.8646,300.1,81,49,10.13,MH,1736446641
287,yulinshi,38.2906,109.7494,265.84,30,41,1.72,CN,1736446642
288,whitehorse,60.7161,-135.0538,273.58,86,75,9.77,CA,1736446417
289,zhangye,38.9342,100.4517,266.17,60,100,2.09,CN,1736446644
290,broome,42.2506,-75.833,267.4,78,100,6.69,US,1736446646
291,nangong,37.3581,115.3744,267.7,30,0,2.98,CN,1736446509
292,marsh harbour,26.5412,-77.0636,292.46,59,35,10.5,BS,1736446648
293,jalor,25.35,72.6167,288.85,26,0,1.42,IN,1736446649
294,itoman,26.1247,127.6694,288.16,58,75,11.32,JP,1736446650
295,mountain creek,-26.6907,153.1024,293.86,97,77,1.73,AU,1736446651
296,colonia,50.9333,6.95,274.51,92,75,4.12,DE,1736446652
297,port augusta,-32.5,137.7667,293.95,55,24,4.09,AU,1736446654
298,'alaqahdari dishu,30.4374,63.313,282.16,45,90,2.66,AF,1736446655
299,dunedin,-45.8742,170.5036,284.05,88,99,2.38,NZ,1736446548
300,progreso,21.2833,-89.6667,297.98,55,55,6.64,MX,1736446623
301,mana,5.6592,-53.7767,301.51,59,55,4.21,GF,1736446658
302,cabo san lucas,22.8909,-109.9124,295.79,30,0,4.12,MX,1736446659
303,chippewa falls,44.9369,-91.3929,268.38,67,0,3.09,US,1736446509
304,naze,28.3667,129.4833,283.66,64,98,9.61,JP,1736446663
305,praia da vitoria,38.7333,-27.0667,292.29,88,40,8.96,PT,1736446664
306,mount gambier,-37.8333,140.7667,289.41,81,97,1.18,AU,1736446665
307,ulsteinvik,62.3432,5.8487,272.46,77,90,0.45,NO,1736446666
308,tongchuan,35.0806,109.0897,270.62,40,23,1.47,CN,1736446399
309,hammerfest,70.6634,23.6821,262.4,62,0,1.03,NO,1736446669
310,sarandi del yi,-33.35,-55.6333,306.38,16,1,4.3,UY,1736446670
311,pinotepa nacional,16.3167,-98.0167,305.54,40,29,2.54,MX,1736446671
312,ust'-ilimsk,58.0006,102.6619,263.39,95,100,2.49,RU,1736446672
313,vallenar,-28.5708,-70.7581,303.66,35,10,5.61,CL,1736446590
314,howard springs,-12.497,131.047,299.16,92,58,2.5,AU,1736446675
315,anshun,26.25,105.9333,272.81,90,97,3.81,CN,1736446676
316,bechar,31.6167,-2.2167,289.33,20,0,2.57,DZ,1736446677
317,kargasok,59.0556,80.8572,248.59,100,67,2.57,RU,1736446460
318,la'ie,21.6477,-157.9253,296.13,93,97,4.98,US,1736446679
319,san patricio,28.017,-97.5169,280.12,83,100,6.49,US,1736446681
320,trashi yangtse,27.6116,91.498,277.14,84,25,1.61,BT,1736446682
321,olinda,-8.0089,-34.8553,303.0,70,40,5.66,BR,1736446683
322,anadyr,64.75,177.4833,242.59,74,0,5.0,RU,1736446685
323,nay pyi taw,19.745,96.1297,289.5,66,0,1.22,MM,1736446686
324,holualoa,19.6228,-155.9522,294.74,76,0,0.45,US,1736446687
325,hamilton,39.1834,-84.5333,270.33,60,0,1.79,US,1736446249
326,fortuna,40.5982,-124.1573,284.25,93,0,4.63,US,1736446690
327,atafu village,-8.5421,-172.5159,301.03,70,98,9.01,TK,1736446691
328,salekhard,66.53,66.6019,260.48,95,100,5.99,RU,1736446692
329,san jose del guaviare,2.5729,-72.6459,305.41,46,45,2.81,CO,1736446401
330,balabac,7.9868,117.0645,300.51,82,33,5.94,PH,1736446695
331,lido di ostia,41.7321,12.2765,286.86,81,40,4.63,IT,1736446696
332,ristiina,61.5058,27.2464,265.21,96,100,2.62,FI,1736446698
333,revda,56.801,59.9303,272.29,91,100,7.73,RU,1736446699
334,yurty,56.0498,97.6348,253.05,98,79,1.72,RU,1736446700
335,greymouth,-42.4667,171.2,287.97,86,96,1.66,NZ,1736446701
336,sassandra,4.95,-6.0833,300.64,76,60,3.56,CI,1736446702
